Exported,Product,Site Name,Tank Dip,Transaction Date/Time,Vehicle Number,Vehicle Registration,Vehicle Brand,Vehicle Model,Volume
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 05:47:00,EA48465,,,,7.87000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 05:53:00,EC84109,,,,38.07000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 11:39:00,DT28422,,,,5.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 12:58:00,DV71833,,,,8.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 14:48:00,DJ97013,,,,2.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 15:05:00,EB70226,,,,19.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-06 15:50:00,DT91986,,,,9.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-07 05:38:00,DP58834,,,,14.95000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-07 10:57:00,DN81133,,,,17.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-07 13:52:00,DJ43484,,,,21.09000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-07 14:29:00,DL16824,,,,3.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-07 16:50:00,DT39115,,,,9.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-08 06:28:00,DE80399,,,,1.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-08 07:00:00,ED32510,,,,13.52000
False,Diesel,Europcar Gl. Kongevej,,2025-02-08 07:37:00,EB59107,,,,6.94000
False,Diesel,Europcar Gl. Kongevej,,2025-02-08 08:44:00,EB59110,,,,29.83000
False,Diesel,Europcar Gl. Kongevej,,2025-02-08 11:13:00,DV31523,,,,38.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-08 11:50:00,DV29961,,,,22.06000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-09 06:08:00,EB83306,,,,8.33000
False,Diesel,Europcar Gl. Kongevej,,2025-02-09 06:22:00,DE80399,,,,2.90000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-09 10:11:00,DS39282,,,,7.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-09 10:16:00,EB15016,,,,5.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-09 10:19:00,EC46315,,,,1.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-09 10:42:00,EC57518,,,,2.62000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 05:04:00,EB53271,,,,4.71000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-10 05:28:00,EB78740,,,,12.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 06:02:00,CU39198,,,,7.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 06:34:00,DJ57372,,,,1.35000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 11:46:00,DD52033,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 11:48:00,DD52033,,,,44.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 12:18:00,DN88454,,,,9.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-10 13:53:00,DC59885,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-10 13:55:00,DC59885,,,,6.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-10 14:17:00,EC97133,,,,1.19000
False,Diesel,Europcar Gl. Kongevej,,2025-02-10 16:53:00,DE80399,,,,3.82000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-11 09:08:00,DV29954,,,,13.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-11 11:48:00,DB19259,,,,11.22000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-11 11:52:00,DT78406,,,,32.04000
False,Diesel,Europcar Gl. Kongevej,,2025-02-11 15:40:00,DM32476,,,,3.82000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-12 06:09:00,EB70252,,,,17.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-12 06:58:00,DV54832,,,,54.45000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-12 09:38:00,DF45923,,,,15.05000
False,Diesel,Europcar Gl. Kongevej,,2025-02-12 11:14:00,DD52041,,,,3.12000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-12 14:13:00,EB63609,,,,25.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-12 16:30:00,EB70251,,,,10.02000
False,Diesel,Europcar Gl. Kongevej,,2025-02-12 16:35:00,EA61127,,,,9.35000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-12 17:25:00,EA44374,,,,4.39000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 06:33:00,DJ40846,,,,31.55000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 08:30:00,DY82158,,,,23.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 10:01:00,EB70218,,,,3.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 11:31:00,DT26821,,,,4.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 12:34:00,DF45923,,,,20.01000
False,Diesel,Europcar Gl. Kongevej,,2025-02-13 12:56:00,DJ87867,,,,43.92000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-13 16:13:00,EB70224,,,,25.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-14 05:58:00,EB70251,,,,28.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-14 11:03:00,DV88902,,,,23.86000
False,Diesel,Europcar Gl. Kongevej,,2025-02-14 11:09:00,DM32476,,,,21.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-14 14:02:00,DT88068,,,,15.62000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-14 14:06:00,DT88068,,,,10.23000
False,Diesel,Europcar Gl. Kongevej,,2025-02-15 06:55:00,DV53953,,,,4.99000
False,Diesel,Europcar Gl. Kongevej,,2025-02-15 09:51:00,HHUI8479,,,,20.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-15 12:17:00,DT40991,,,,24.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-15 12:42:00,EA42237,,,,34.85000
False,Diesel,Europcar Gl. Kongevej,,2025-02-15 13:28:00,DE80399,,,,4.21000
False,Diesel,Europcar Gl. Kongevej,,2025-02-16 06:23:00,DJ87319,,,,3.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-16 06:40:00,DC18344,,,,6.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-16 07:31:00,DJ97034,,,,4.34000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-16 12:04:00,UZB08A,,,,21.03000
False,Diesel,Europcar Gl. Kongevej,,2025-02-17 05:24:00,DE80399,,,,4.07000
False,Diesel,Europcar Gl. Kongevej,,2025-02-17 06:18:00,EB59106,,,,29.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 07:54:00,EA55613,,,,4.02000
False,Diesel,Europcar Gl. Kongevej,,2025-02-17 08:36:00,DV31522,,,,41.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 10:12:00,EB91335,,,,11.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 11:17:00,DH55439,,,,21.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 15:35:00,EA42200,,,,18.55000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 16:05:00,DV29923,,,,42.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-17 16:13:00,DS39282,,,,27.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-18 05:58:00,DS39280,,,,38.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-18 06:02:00,DT32227,,,,26.00000
False,Diesel,Europcar Gl. Kongevej,,2025-02-18 06:18:00,DA55683,,,,14.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-18 16:34:00,EC12778,,,,24.06000
False,Diesel,Europcar Gl. Kongevej,,2025-02-19 05:59:00,DF68229,,,,9.17000
False,Diesel,Europcar Gl. Kongevej,,2025-02-19 10:44:00,DD90168,,,,16.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-19 11:28:00,DJ15664,,,,16.53000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-19 12:37:00,EC84110,,,,35.01000
False,Diesel,Europcar Gl. Kongevej,,2025-02-19 13:27:00,DJ87319,,,,4.73000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-19 16:28:00,DV17704,,,,9.36000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 06:00:00,EC97122,,,,32.98000
False,Diesel,Europcar Gl. Kongevej,,2025-02-20 06:11:00,EA61124,,,,10.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 06:19:00,DV29946,,,,5.71000
False,Diesel,Europcar Gl. Kongevej,,2025-02-20 06:27:00,CT22982,,,,15.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:06:00,EF91734,,,,36.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:09:00,EF91738,,,,39.53000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:12:00,EF91739,,,,39.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:16:00,EF91741,,,,39.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:19:00,EF91742,,,,39.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:22:00,EF91740,,,,39.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:26:00,EF91735,,,,40.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 09:30:00,EF91736,,,,39.86000
False,Diesel,Europcar Gl. Kongevej,,2025-02-20 11:48:00,DD54294,,,,39.96000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 13:12:00,DS84748,,,,5.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 14:33:00,DH61736,,,,25.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 15:44:00,EC12797,,,,7.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-20 16:26:00,DV88906,,,,9.09000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 05:09:00,ED23411,,,,23.94000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 05:20:00,DJ87319,,,,7.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 05:36:00,EB91334,,,,52.30000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 06:13:00,EB91326,,,,47.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 06:33:00,EA42195,,,,7.57000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 07:25:00,DJ43532,,,,6.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 10:12:00,DH61732,,,,20.43000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 11:04:00,DM48574,,,,12.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 11:29:00,DT26817,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 11:30:00,DT26817,,,,2.28000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 11:42:00,DV12155,,,,7.32000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 12:40:00,EB46727,,,,2.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 14:40:00,DJ57384,,,,9.04000
False,Diesel,Europcar Gl. Kongevej,,2025-02-21 14:50:00,DY83975,,,,19.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 15:57:00,DS39284,,,,16.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 16:23:00,CR82516,,,,15.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 16:45:00,DJ66597,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-21 16:47:00,DJ66597,,,,27.46000
False,Diesel,Europcar Gl. Kongevej,,2025-02-22 06:55:00,DV53953,,,,4.22000
False,Diesel,Europcar Gl. Kongevej,,2025-02-22 07:25:00,DD52041,,,,3.75000
False,Diesel,Europcar Gl. Kongevej,,2025-02-22 08:11:00,DD52041,,,,1.08000
False,Diesel,Europcar Gl. Kongevej,,2025-02-23 07:11:00,DY57079,,,,3.66000
False,Diesel,Europcar Gl. Kongevej,,2025-02-23 07:55:00,EB59112,,,,10.11000
False,Diesel,Europcar Gl. Kongevej,,2025-02-23 08:06:00,EB46725,,,,16.90000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 05:29:00,DS30627,,,,32.03000
False,Diesel,Europcar Gl. Kongevej,,2025-02-24 06:38:00,DT38742,,,,3.70000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 08:10:00,DH13938,,,,1.33000
False,Diesel,Europcar Gl. Kongevej,,2025-02-24 08:16:00,DV12155,,,,40.94000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 09:33:00,DS84738,,,,12.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 09:37:00,EA48461,,,,11.01000
False,Diesel,Europcar Gl. Kongevej,,2025-02-24 10:40:00,EB52429,,,,42.30000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 10:56:00,DS84748,,,,14.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 11:00:00,EB78770,,,,11.27000
False,Diesel,Europcar Gl. Kongevej,,2025-02-24 12:31:00,EF91721,,,,45.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 12:50:00,EA48465,,,,13.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 13:14:00,EF91738,,,,40.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 13:45:00,EC84110,,,,23.86000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-24 15:14:00,DP92139,,,,8.87000
False,Diesel,Europcar Gl. Kongevej,,2025-02-25 07:11:00,DF68229,,,,3.83000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-25 09:44:00,DT88092,,,,17.04000
False,Diesel,Europcar Gl. Kongevej,,2025-02-25 13:10:00,CK52036,,,,4.15000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-25 14:35:00,DT85245,,,,4.61000
False,Diesel,Europcar Gl. Kongevej,,2025-02-25 16:28:00,DE80373,,,,3.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 06:59:00,EC84107,,,,11.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 08:18:00,EB15004,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 08:19:00,EB15004,,,,20.07000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 09:54:00,DT40975,,,,19.37000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 10:08:00,EC36420,,,,35.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-26 11:03:00,DT47834,,,,3.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 05:57:00,DN49666,,,,34.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 06:11:00,DS37542,,,,15.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:14:00,EF74037,,,,34.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:17:00,EF74040,,,,34.34000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:20:00,EF74034,,,,34.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:23:00,EF74038,,,,34.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:26:00,EF74036,,,,34.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:29:00,EF74039,,,,34.75000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:31:00,EF7402,,,,33.66000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:36:00,EF74033,,,,33.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:39:00,EF74041,,,,33.26000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 09:42:00,EF74035,,,,34.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 15:09:00,EB10878,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 15:10:00,EB10878,,,,15.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-27 15:27:00,EC34114,,,,20.11000
False,Diesel,Europcar Gl. Kongevej,,2025-02-27 17:15:00,DT92036,,,,2.24000
False,Diesel,Europcar Gl. Kongevej,,2025-02-28 05:49:00,DV10329,,,,24.73000
False,Diesel,Europcar Gl. Kongevej,,2025-02-28 05:56:00,DL52936,,,,3.75000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 06:03:00,DT88092,,,,43.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 08:11:00,DV88906,,,,4.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 08:36:00,DL16849,,,,7.26000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 12:23:00,DV17685,,,,25.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 12:28:00,DA48683,,,,14.01000
False,Diesel,Europcar Gl. Kongevej,,2025-02-28 13:49:00,DS53869,,,,38.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 14:06:00,DS84738,,,,13.10000
False,Diesel,Europcar Gl. Kongevej,,2025-02-28 15:05:00,ED23411,,,,9.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-02-28 17:02:00,EA48434,,,,26.03000
False,Diesel,Europcar Gl. Kongevej,,2025-03-01 06:35:00,EA61124,,,,51.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-01 10:40:00,DV31517,,,,7.61000
False,Diesel,Europcar Gl. Kongevej,,2025-03-01 12:02:00,DV52983,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-03-01 12:03:00,DV52983,,,,3.62000
False,Diesel,Europcar Gl. Kongevej,,2025-03-02 05:59:00,DY57079,,,,11.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-02 06:00:00,DJ91810,,,,3.61000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-02 06:07:00,EF20738,,,,20.06000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-02 06:30:00,EB78749,,,,2.54000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-02 12:23:00,EC59147,,,,6.79000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 04:45:00,EC36430,,,,24.89000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 04:50:00,DV41589,,,,24.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 05:05:00,DH13938,,,,1.48000
False,Diesel,Europcar Gl. Kongevej,,2025-03-03 05:39:00,DV54832,,,,23.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 08:05:00,EC12778,,,,37.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 08:16:00,EC36401,,,,11.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 08:33:00,EA55613,,,,18.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 09:11:00,DT32190,,,,14.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 09:53:00,DJ66608,,,,16.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 10:01:00,FBB56X,,,,17.82000
False,Diesel,Europcar Gl. Kongevej,,2025-03-03 10:23:00,EB46727,,,,54.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 11:25:00,EB19583,,,,6.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 11:31:00,DL16819,,,,36.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-03 16:16:00,EC63503,,,,49.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-04 08:21:00,EB10878,,,,23.54000
False,Diesel,Europcar Gl. Kongevej,,2025-03-04 08:25:00,DE80373,,,,3.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 06:04:00,DM10981,,,,24.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 06:10:00,EF20937,,,,59.13000
False,Diesel,Europcar Gl. Kongevej,,2025-03-05 06:27:00,DM48574,,,,15.17000
False,Diesel,Europcar Gl. Kongevej,,2025-03-05 14:12:00,CY15817,,,,34.47000
False,Diesel,Europcar Gl. Kongevej,,2025-03-05 14:51:00,DT28460,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-03-05 14:54:00,DT28460,,,,5.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 15:10:00,DP43102,,,,11.43000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 16:15:00,EC57517,,,,8.54000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 16:45:00,DP43082,,,,13.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 16:55:00,DT78403,,,,8.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-05 17:10:00,DV17685,,,,16.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 06:00:00,EB14971,,,,28.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 07:45:00,EC59147,,,,26.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 08:25:00,EA55589,,,,36.02000
False,Diesel,Europcar Gl. Kongevej,,2025-03-06 10:32:00,CG19786,,,,21.03000
False,Diesel,Europcar Gl. Kongevej,,2025-03-06 13:28:00,DV10329,,,,16.13000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:12:00,EG11384,,,,48.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:14:00,EG11385,,,,47.90000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:16:00,EG11386,,,,48.95000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:19:00,EG11387,,,,48.54000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:27:00,EG11388,,,,48.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:31:00,EG11389,,,,48.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:35:00,EG11390,,,,48.99000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 15:38:00,EG11391,,,,49.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-06 16:47:00,DA48683,,,,15.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-07 05:26:00,DB15146,,,,13.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-07 05:33:00,DV29932,,,,26.52000
False,Diesel,Europcar Gl. Kongevej,,2025-03-07 05:58:00,DS53869,,,,60.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-07 11:06:00,EA48419,,,,13.53000
False,Diesel,Europcar Gl. Kongevej,,2025-03-08 05:59:00,EA93179,,,,6.02000
False,Diesel,Europcar Gl. Kongevej,,2025-03-08 06:04:00,DS53868,,,,10.07000
False,Diesel,Europcar Gl. Kongevej,,2025-03-08 06:15:00,EB65462,,,,14.43000
False,Diesel,Europcar Gl. Kongevej,,2025-03-08 06:30:00,DT42701,,,,1.89000
False,Diesel,Europcar Gl. Kongevej,,2025-03-09 06:02:00,DL52953,,,,12.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 06:12:00,EC36427,,,,37.71000
False,Diesel,Europcar Gl. Kongevej,,2025-03-09 06:23:00,EA48490,,,,20.83000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 06:49:00,DN81151,,,,3.37000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 07:01:00,EB78768,,,,16.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 10:48:00,EB12381,,,,14.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 10:54:00,EC57529,,,,10.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 11:20:00,EB78749,,,,2.03000
False,Diesel,Europcar Gl. Kongevej,,2025-03-09 11:44:00,DV31522,,,,57.28000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-09 13:48:00,DB34895,,,,25.00000
False,Diesel,Europcar Gl. Kongevej,,2025-03-10 05:11:00,EB59112,,,,22.47000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 05:40:00,EB91344,,,,23.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 06:00:00,EB78768,,,,6.24000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 06:57:00,EA48419,,,,9.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 11:05:00,EF95610,,,,47.89000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 11:09:00,EG11383,,,,47.89000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 11:13:00,EF95609,,,,48.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 11:16:00,EG11382,,,,48.09000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 11:18:00,EA95062,,,,12.60000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-10 15:13:00,DT32155,,,,17.05000
False,Diesel,Europcar Gl. Kongevej,,2025-03-10 16:57:00,DJ87861,,,,3.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-11 06:11:00,ED32519,,,,38.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-11 06:34:00,EC63519,,,,16.02000
False,Diesel,Europcar Gl. Kongevej,,2025-03-11 06:52:00,EF91721,,,,49.01000
False,Diesel,Europcar Gl. Kongevej,,2025-03-11 08:28:00,DY40472,,,,31.05000
False,Diesel,Europcar Gl. Kongevej,,2025-03-11 12:50:00,DV52983,,,,6.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-11 13:24:00,CY86294,,,,19.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-03-11 16:32:00,DV41588,,,,15.00000
False,Diesel,Europcar Gl. Kongevej,,2025-03-12 05:15:00,CG19785,,,,10.03000
